Index,RTT (μs),CWND (B),Bytes In Flight (B)
1431,584,40960,96
1432,549,40960,0
1433,549,40960,96
1434,549,40960,192
1435,534,40960,96
1436,506,40960,0
1437,506,40960,96
1438,709,40960,0
1439,709,40960,323
1440,865,40960,0
1441,865,40960,96
1442,865,40960,192
1443,789,40960,0
1444,789,40960,235
1445,971,40960,0
1446,971,40960,96
1447,971,40960,192
1448,881,40960,0
1449,881,40960,96
1450,881,40960,192
1451,804,40960,0
1452,804,40960,300
1453,950,40960,0
1454,950,40960,96
1455,950,40960,191
1456,866,40960,0
1457,866,40960,505
1458,789,40960,0
1459,789,40960,97
1460,789,40960,193
1461,764,40960,0
1462,764,40960,96
1463,764,40960,192
1464,699,40960,0
1465,699,40960,397
1466,857,40960,0
